Time,data,Anomaly
1716218626.0630653,4.54296875,0
1716218626.07324,4.9375,0
1716218626.0830245,4.83984375,0
1716218626.093567,4.7421875,0
1716218626.1029618,4.83984375,0
1716218626.113103,5.13671875,0
1716218626.1231115,4.83984375,0
1716218626.1332114,4.9375,0
1716218626.1431568,4.83984375,0
1716218626.153117,4.7421875,0
1716218626.1633637,4.640625,0
1716218626.1730933,4.54296875,0
1716218626.1832397,4.54296875,0
1716218626.193408,5.03515625,0
1716218626.2031276,4.7421875,0
1716218626.213288,4.640625,0
1716218626.2231977,4.640625,0
1716218626.233333,4.7421875,0
1716218626.2431977,4.7421875,0
1716218626.2533636,4.7421875,0
1716218626.2631392,4.83984375,0
1716218626.273165,4.7421875,0
1716218626.2831187,4.4453125,0
1716218626.2934325,4.7421875,0
1716218626.303241,4.7421875,0
1716218626.3132718,5.13671875,0
1716218626.3231854,4.54296875,0
1716218626.3331604,4.640625,0
1716218626.3431854,4.640625,0
1716218626.3532093,4.9375,0
1716218626.36315,4.7421875,0
1716218626.3732238,4.640625,0
1716218626.383518,4.54296875,0
1716218626.393563,4.83984375,0
1716218626.4032114,4.640625,0
1716218626.413317,4.640625,0
1716218626.4232142,4.83984375,0
1716218626.4332118,4.9375,0
1716218626.443215,4.7421875,0
1716218626.4533029,4.640625,0
1716218626.4632504,4.7421875,0
1716218626.4732714,5.13671875,0
1716218626.4832902,4.7421875,0
1716218626.4944568,4.83984375,0
1716218626.5032482,4.9375,0
1716218626.5132127,4.640625,0
1716218626.5232315,4.7421875,0
1716218626.533254,4.9375,0
1716218626.5436914,4.7421875,0
1716218626.5533085,4.9375,0
1716218626.563305,4.4453125,0
1716218626.5732982,4.640625,0
1716218626.5839057,4.7421875,0
1716218626.5945897,4.9375,0
1716218626.6040645,4.9375,0
1716218626.6142237,4.640625,0
1716218626.6239233,4.640625,0
1716218626.6341684,4.83984375,0
1716218626.6440046,4.7421875,0
1716218626.6542146,5.03515625,0
1716218626.6640534,4.7421875,0
1716218626.6738222,4.640625,0
1716218626.6838942,4.640625,0
1716218626.6942594,4.7421875,0
1716218626.7039542,5.03515625,0
1716218626.7137337,4.7421875,0
1716218626.7238507,4.7421875,0
1716218626.733762,4.54296875,0
1716218626.7437906,4.9375,0
1716218626.7536151,4.7421875,0
1716218626.7636397,4.640625,0
1716218626.7737296,5.03515625,0
1716218626.7838728,4.34375,0
1716218626.793944,4.7421875,0
1716218626.8038678,4.7421875,0
1716218626.813794,4.54296875,0
1716218626.8239703,4.7421875,0
1716218626.8337686,4.9375,0
1716218626.8440154,4.54296875,0
1716218626.8537362,4.4453125,0
1716218626.863652,4.7421875,0
1716218626.8736966,4.83984375,0
1716218626.883574,4.640625,0
1716218626.893843,4.7421875,0
1716218626.9036613,4.7421875,0
1716218626.9136746,4.83984375,0
1716218626.9236107,4.7421875,0
1716218626.9336643,4.4453125,0
1716218626.9434962,4.54296875,0
1716218626.9535058,4.7421875,0
1716218626.963556,5.03515625,0
1716218626.9737744,4.7421875,0
1716218626.9835048,4.83984375,0
1716218626.993792,4.640625,0
1716218627.0038116,4.640625,0
1716218627.013553,4.640625,0
1716218627.023451,4.640625,0
1716218627.0334415,4.640625,0
1716218627.0434525,4.4453125,0
1716218627.0535345,4.54296875,0
1716218627.0638473,4.54296875,0
1716218627.073449,5.13671875,0
1716218627.0834846,4.7421875,0
1716218627.0937738,4.54296875,0
1716218627.1039038,4.640625,0
1716218627.1138518,4.640625,0
1716218627.1234658,4.7421875,0
1716218627.1336,4.83984375,0
1716218627.143501,4.54296875,0
1716218627.1534514,4.54296875,0
1716218627.163537,4.640625,0
1716218627.17351,4.640625,0
1716218627.183496,5.03515625,0
1716218627.1939385,4.34375,0
1716218627.203596,4.7421875,0
1716218627.2135818,4.83984375,0
1716218627.223652,4.640625,0
1716218627.2339082,4.83984375,0
1716218627.2436447,4.640625,0
1716218627.2536254,4.7421875,0
1716218627.263637,4.34375,0
1716218627.2736692,4.83984375,0
1716218627.283631,5.13671875,0
1716218627.2938888,4.7421875,0
1716218627.3035653,4.54296875,0
1716218627.3139927,4.7421875,0
1716218627.3236675,4.34375,0
1716218627.3337066,4.83984375,0
1716218627.343568,4.83984375,0
1716218627.3539596,5.13671875,0
1716218627.363693,4.54296875,0
1716218627.3736086,4.54296875,0
1716218627.3837557,4.7421875,0
1716218627.393894,4.7421875,0
1716218627.4035552,4.7421875,0
1716218627.4138155,4.4453125,0
1716218627.4235828,4.7421875,0
1716218627.433596,4.54296875,0
1716218627.4436142,4.9375,0
1716218627.4535854,4.4453125,0
1716218627.463678,4.640625,0
1716218627.4736445,5.13671875,0
1716218627.483671,4.83984375,0
1716218627.4939177,4.640625,0
1716218627.503622,4.54296875,0
1716218627.5139444,4.54296875,0
1716218627.5236168,4.83984375,0
1716218627.533623,5.03515625,0
1716218627.543657,4.7421875,0
1716218627.5542295,5.03515625,0
1716218627.5636468,4.4453125,0
1716218627.5736482,4.34375,0
1716218627.5836456,4.7421875,0
1716218627.5942883,4.4453125,0
1716218627.603659,4.640625,0
1716218627.6136773,4.9375,0
1716218627.6235986,4.640625,0
1716218627.6337,4.9375,0
1716218627.6437304,4.9375,0
1716218627.6536949,4.34375,0
1716218627.6637256,4.54296875,0
1716218627.6737738,4.9375,0
1716218627.6836796,4.4453125,0
1716218627.694098,4.83984375,0
1716218627.7036543,4.9375,0
1716218627.7137902,4.9375,0
1716218627.723825,4.83984375,0
1716218627.7338948,4.7421875,0
1716218627.7436297,4.7421875,0
1716218627.753639,4.54296875,0
1716218627.7640862,4.54296875,0
1716218627.7738757,4.640625,0
1716218627.7838671,4.640625,0
1716218627.7940843,4.7421875,0
1716218627.8036797,4.7421875,0
1716218627.813918,4.54296875,0
1716218627.823838,4.4453125,0
1716218627.8338945,4.83984375,0
1716218627.8438914,4.54296875,0
1716218627.8537986,4.7421875,0
1716218627.8641765,4.7421875,0
1716218627.8738356,5.03515625,0
1716218627.884416,4.640625,0
1716218627.8941848,5.234375,0
1716218627.9039483,5.13671875,0
1716218627.9139512,4.9375,0
1716218627.923902,4.640625,0
1716218627.9338238,4.4453125,0
1716218627.943935,4.7421875,0
1716218627.953823,4.54296875,0
1716218627.9638088,4.83984375,0
1716218627.97383,4.7421875,0
1716218627.9844277,4.7421875,0
1716218627.9941573,4.7421875,0
1716218628.003948,4.7421875,0
1716218628.0138288,4.7421875,0
1716218628.023812,4.9375,0
1716218628.0338502,4.83984375,0
1716218628.0437884,4.7421875,0
1716218628.0538735,4.640625,0
1716218628.063964,4.83984375,0
1716218628.0740051,4.7421875,0
1716218628.0846045,4.54296875,0
1716218628.0942695,4.9375,0
1716218628.1043613,4.7421875,0
1716218628.1141295,4.640625,0
1716218628.1241643,4.7421875,0
1716218628.1341996,4.640625,0
1716218628.1444235,4.640625,0
1716218628.1544905,4.640625,0
1716218628.164296,4.83984375,0
1716218628.174209,4.34375,0
1716218628.1851535,4.7421875,0
1716218628.1943607,4.7421875,0
1716218628.204346,4.4453125,0
1716218628.2144177,4.54296875,0
1716218628.22422,4.640625,0
1716218628.234289,4.7421875,0
1716218628.2443194,4.9375,0
1716218628.2543752,4.7421875,0
1716218628.2643657,4.7421875,0
1716218628.2742422,4.7421875,0
1716218628.283851,4.7421875,0
1716218628.2945688,4.9375,0
1716218628.3039358,4.54296875,0
1716218628.313954,4.83984375,0
1716218628.3239036,4.640625,0
1716218628.3338833,4.640625,0
1716218628.3439448,4.7421875,0
1716218628.3541436,4.83984375,0
1716218628.3640609,4.9375,0
1716218628.3738866,4.54296875,0
1716218628.384245,4.9375,0
1716218628.394396,4.7421875,0
1716218628.4039564,4.7421875,0
1716218628.4138978,4.7421875,0
1716218628.4240618,4.34375,0
1716218628.4339411,4.7421875,0
1716218628.4439905,4.4453125,0
1716218628.4539285,4.83984375,0
1716218628.4639184,4.4453125,0
1716218628.4739316,4.83984375,0
1716218628.4840572,4.83984375,0
1716218628.494198,4.640625,0
1716218628.503959,4.640625,0
1716218628.514078,4.83984375,0
1716218628.5239837,4.54296875,0
1716218628.5340548,4.7421875,0
1716218628.5440297,4.640625,0
1716218628.5541344,4.7421875,0
1716218628.5640347,4.83984375,0
1716218628.574003,4.7421875,0
1716218628.5840056,4.640625,0
1716218628.594365,4.7421875,0
1716218628.6039453,4.640625,0
1716218628.6141465,4.640625,0
1716218628.6240516,4.4453125,0
1716218628.6340425,4.83984375,0
1716218628.6442602,4.83984375,0
1716218628.6542473,4.9375,0
1716218628.6641116,4.7421875,0
1716218628.6741168,4.83984375,0
1716218628.683991,4.640625,0
1716218628.6944597,4.7421875,0
1716218628.7040398,4.640625,0
1716218628.7145271,4.54296875,0
1716218628.7243898,5.03515625,0
1716218628.734192,4.7421875,0
1716218628.7439992,4.7421875,0
1716218628.7541442,4.83984375,0
1716218628.7642589,4.83984375,0
1716218628.7743535,4.640625,0
1716218628.7842622,4.54296875,0
1716218628.7945387,4.54296875,0
1716218628.8040488,4.83984375,0
1716218628.8143375,4.7421875,0
1716218628.8241482,4.7421875,0
1716218628.834151,4.7421875,0
1716218628.844084,4.4453125,0
1716218628.8540993,4.7421875,0
1716218628.864215,4.640625,0
1716218628.87421,4.7421875,0
1716218628.88422,4.7421875,0
1716218628.894338,4.4453125,0
1716218628.904205,4.7421875,0
1716218628.914024,4.83984375,0
1716218628.9240503,4.54296875,0
1716218628.934071,4.83984375,0
1716218628.944057,4.640625,0
1716218628.9542823,4.54296875,0
1716218628.9641876,4.640625,0
1716218628.974048,4.640625,0
1716218628.9841638,4.640625,0
1716218628.9944034,4.7421875,0
1716218629.004219,4.7421875,0
1716218629.0140948,4.7421875,0
1716218629.024177,4.54296875,0
1716218629.0341296,4.54296875,0
1716218629.044131,4.7421875,0
1716218629.0541172,4.83984375,0
1716218629.0641685,4.83984375,0
1716218629.074145,4.7421875,0
1716218629.084193,4.7421875,0
1716218629.0949042,4.83984375,0
1716218629.104524,4.54296875,0
1716218629.1145616,4.7421875,0
1716218629.1245592,4.640625,0
1716218629.1346276,4.640625,0
1716218629.1445422,4.7421875,0
1716218629.154501,4.7421875,0
1716218629.164559,4.9375,0
1716218629.1746452,4.640625,0
1716218629.1848657,4.7421875,0
1716218629.194596,4.7421875,0
1716218629.204549,4.640625,0
1716218629.2145145,4.54296875,0
1716218629.2244155,4.9375,0
1716218629.2345648,4.4453125,0
1716218629.2443235,4.640625,0
1716218629.2543678,4.54296875,0
1716218629.2643993,5.03515625,0
1716218629.2743397,4.7421875,0
1716218629.284579,4.9375,0
1716218629.2946398,4.7421875,0
1716218629.3043883,4.54296875,0
1716218629.3143108,4.7421875,0
1716218629.3243933,4.83984375,0
1716218629.3342662,4.54296875,0
1716218629.344479,4.83984375,0
1716218629.3545456,4.54296875,0
1716218629.3643608,4.640625,0
1716218629.3743727,4.83984375,0
1716218629.384406,4.83984375,0
1716218629.3945572,4.9375,0
1716218629.404448,4.7421875,0
1716218629.4145472,4.83984375,0
1716218629.4243698,4.7421875,0
1716218629.4343853,4.54296875,0
1716218629.444276,4.9375,0
1716218629.4542224,4.7421875,0
1716218629.4642158,5.03515625,0
1716218629.4742954,4.7421875,0
1716218629.4842522,4.54296875,0
1716218629.4944904,4.7421875,0
1716218629.5043669,4.34375,0
1716218629.5142648,4.7421875,0
1716218629.5243163,4.7421875,0
1716218629.534296,4.7421875,0
1716218629.5442512,4.9375,0
1716218629.554259,4.7421875,0
1716218629.5643692,5.13671875,0
1716218629.5742774,4.4453125,0
1716218629.5842693,4.83984375,0
1716218629.5945635,4.640625,0
1716218629.6042717,4.640625,0
1716218629.6142905,4.640625,0
1716218629.6243083,4.7421875,0
1716218629.6342945,4.9375,0
1716218629.644357,4.4453125,0
1716218629.654281,4.7421875,0
1716218629.6643047,4.7421875,0
1716218629.6745582,4.640625,0
1716218629.6843264,4.54296875,0
1716218629.694595,4.7421875,0
1716218629.704558,4.7421875,0
1716218629.7145538,4.7421875,0
1716218629.72427,5.03515625,0
1716218629.734295,4.640625,0
1716218629.7443376,4.7421875,0
1716218629.7543466,4.9375,0
1716218629.764457,4.7421875,0
1716218629.7743342,4.9375,0
1716218629.7844589,4.9375,0
1716218629.7946196,4.4453125,0
1716218629.8043416,4.9375,0
1716218629.8144011,4.9375,0
1716218629.8243396,4.640625,0
1716218629.834447,4.7421875,0
1716218629.8445244,5.03515625,0
1716218629.854612,4.54296875,0
1716218629.864563,4.54296875,0
1716218629.8744717,4.83984375,0
1716218629.884493,4.54296875,0
1716218629.8948922,4.640625,0
1716218629.9045198,4.7421875,0
1716218629.9147751,5.234375,0
1716218629.9245603,4.9375,0
1716218629.9347591,4.83984375,0
1716218629.94442,4.4453125,0
1716218629.954417,4.7421875,0
1716218629.9644077,4.9375,0
1716218629.974431,4.83984375,0
1716218629.984409,4.54296875,0
1716218629.994846,4.83984375,0
1716218630.0044308,4.34375,0
1716218630.014415,4.640625,0
1716218630.0244412,4.9375,0
1716218630.0345,4.640625,0
1716218630.0445874,4.7421875,0
1716218630.0545974,4.7421875,0
1716218630.0644488,4.83984375,0
1716218630.0744884,4.34375,0
1716218630.08448,4.640625,0
1716218630.0947838,4.83984375,0
1716218630.1045318,4.54296875,0
1716218630.1144605,4.7421875,0
1716218630.1244533,4.7421875,0
1716218630.1344738,4.7421875,0
1716218630.1444316,4.640625,0
1716218630.1544511,4.7421875,0
1716218630.1644986,4.9375,0
1716218630.1744606,4.7421875,0
1716218630.1846223,4.640625,0
1716218630.195087,4.54296875,0
1716218630.2044296,5.03515625,0
1716218630.2145536,4.54296875,0
1716218630.224438,4.83984375,0
1716218630.234454,4.83984375,0
1716218630.2445877,4.4453125,0
1716218630.254507,4.7421875,0
1716218630.2644565,4.7421875,0
1716218630.2746367,4.9375,0
1716218630.284499,4.7421875,0
1716218630.2948294,4.7421875,0
1716218630.304687,4.640625,0
1716218630.3145304,4.4453125,0
1716218630.3245904,4.54296875,0
1716218630.3344996,4.9375,0
1716218630.3444908,4.83984375,0
1716218630.3548794,4.54296875,0
1716218630.3645203,4.7421875,0
1716218630.374566,4.54296875,0
1716218630.3848612,4.640625,0
1716218630.3949292,4.640625,0
1716218630.4045117,4.83984375,0
1716218630.4145973,4.7421875,0
1716218630.424493,4.54296875,0
1716218630.434623,4.7421875,0
1716218630.4446406,4.9375,0
1716218630.4545174,4.640625,0
1716218630.4647248,4.4453125,0
1716218630.4744985,4.83984375,0
1716218630.4845276,4.54296875,0
1716218630.494853,4.83984375,0
1716218630.5045855,4.7421875,0
1716218630.5145416,4.640625,0
1716218630.524587,4.7421875,0
1716218630.534524,4.54296875,0
1716218630.5445268,4.9375,0
1716218630.5545263,4.9375,0
1716218630.5645342,4.9375,0
1716218630.574675,4.83984375,0
1716218630.5845308,4.7421875,0
1716218630.595004,4.9375,0
1716218630.604545,4.9375,0
1716218630.614569,4.640625,0
1716218630.624591,4.7421875,0
1716218630.6346374,4.83984375,0
1716218630.6445954,5.03515625,0
1716218630.6545534,4.4453125,0
1716218630.6645925,4.7421875,0
1716218630.6746218,4.9375,0
1716218630.684612,4.83984375,0
1716218630.694923,4.7421875,0
1716218630.7046,4.640625,0
1716218630.7148352,4.54296875,0
1716218630.7246428,4.7421875,0
1716218630.7349582,4.83984375,0
1716218630.7448988,5.03515625,0
1716218630.7547057,4.7421875,0
1716218630.7645698,4.4453125,0
1716218630.774731,4.83984375,0
1716218630.7845914,4.7421875,0
1716218630.7953577,4.4453125,0
1716218630.8046572,4.640625,0
1716218630.814711,4.7421875,0
1716218630.825128,4.7421875,0
1716218630.8351803,4.9375,0
1716218630.8448272,4.7421875,0
1716218630.854736,5.13671875,0
1716218630.864646,4.7421875,0
1716218630.8749187,4.54296875,0
1716218630.8846717,4.83984375,0
1716218630.8949125,4.83984375,0
1716218630.904645,4.7421875,0
1716218630.9151597,4.9375,0
1716218630.924631,4.640625,0
1716218630.934745,4.9375,0
1716218630.944808,4.7421875,0
1716218630.9550736,4.7421875,0
1716218630.9646916,4.7421875,0
1716218630.9747138,5.03515625,0
1716218630.9846876,4.9375,0
1716218630.9950118,4.83984375,0
1716218631.0051332,4.640625,0
1716218631.0150723,4.83984375,0
1716218631.024721,4.7421875,0
1716218631.0347023,4.7421875,0
1716218631.0447166,4.83984375,0
1716218631.0548377,5.03515625,0
1716218631.0651336,4.83984375,0
1716218631.0752122,4.9375,0
1716218631.084695,4.7421875,0
1716218631.0951333,4.7421875,0
1716218631.104911,4.7421875,0
1716218631.1147864,4.4453125,0
1716218631.1247394,4.7421875,0
1716218631.1348634,4.9375,0
1716218631.1447306,4.83984375,0
1716218631.154696,4.7421875,0
1716218631.1649628,4.9375,0
1716218631.1748948,5.13671875,0
1716218631.1848118,4.640625,0
1716218631.195072,4.54296875,0
1716218631.2047844,4.54296875,0
1716218631.2148864,5.13671875,0
1716218631.2247326,4.9375,0
1716218631.2348378,4.83984375,0
1716218631.2447827,4.7421875,0
1716218631.2549665,4.7421875,0
1716218631.2647655,4.83984375,0
1716218631.2748735,4.54296875,0
1716218631.2849429,4.7421875,0
1716218631.2953565,4.83984375,0
1716218631.3051107,4.640625,0
1716218631.315109,4.83984375,0
1716218631.3248143,4.83984375,0
1716218631.3353057,4.54296875,0
1716218631.3448286,4.7421875,0
1716218631.3548656,4.83984375,0
1716218631.364983,4.83984375,0
1716218631.3748188,4.7421875,0
1716218631.3848312,5.03515625,0
1716218631.3956902,4.4453125,0
1716218631.4049475,4.640625,0
1716218631.415185,4.7421875,0
1716218631.425108,4.9375,0
1716218631.4351006,4.7421875,0
1716218631.444991,4.54296875,0
1716218631.4550462,4.83984375,0
1716218631.4650657,4.7421875,0
1716218631.475016,4.7421875,0
1716218631.4853585,4.7421875,0
1716218631.4961543,4.9375,0
1716218631.505053,4.640625,0
1716218631.515331,5.03515625,0
1716218631.5252314,4.7421875,0
1716218631.5351834,4.7421875,0
1716218631.5450962,4.7421875,0
1716218631.5552757,4.54296875,0
1716218631.565903,4.54296875,0
1716218631.575212,4.7421875,0
1716218631.5856087,4.9375,0
1716218631.5970078,5.03515625,0
1716218631.605765,4.640625,0
1716218631.6159525,4.7421875,0
1716218631.6256552,4.54296875,0
1716218631.635949,4.7421875,0
1716218631.6450548,5.03515625,0
1716218631.655638,4.7421875,0
1716218631.665652,4.54296875,0
1716218631.6757083,4.7421875,0
1716218631.6856544,4.640625,0
1716218631.6964903,4.83984375,0
1716218631.7058094,4.7421875,0
1716218631.7159195,4.7421875,0
1716218631.7259145,5.13671875,0
1716218631.7358675,4.54296875,0
1716218631.745213,4.640625,0
1716218631.7557075,4.7421875,0
1716218631.7651453,4.640625,0
1716218631.7758336,4.9375,0
1716218631.7851202,4.7421875,0
1716218631.7951746,4.7421875,0
1716218631.805196,4.54296875,0
1716218631.815229,4.83984375,0
1716218631.8251972,4.83984375,0
1716218631.835137,4.7421875,0
1716218631.8450162,4.83984375,0
1716218631.8551416,4.54296875,0
1716218631.8652165,4.83984375,0
1716218631.8754008,5.234375,0
1716218631.8852618,4.640625,0
1716218631.8952804,4.9375,0
1716218631.905082,4.640625,0
1716218631.9151018,4.83984375,0
1716218631.9249616,4.83984375,0
1716218631.9351194,4.640625,0
1716218631.9449282,4.83984375,0
1716218631.9550724,4.9375,0
1716218631.9652326,4.640625,0
1716218631.975013,4.640625,0
1716218631.9850843,4.7421875,0
1716218631.995154,4.7421875,0
1716218632.0049102,4.9375,0
1716218632.0150914,5.13671875,0
1716218632.025149,4.9375,0
1716218632.034917,4.7421875,0
1716218632.044944,4.7421875,0
1716218632.054942,4.640625,0
1716218632.0652213,4.83984375,0
1716218632.0750546,4.640625,0
1716218632.0850012,4.7421875,0
1716218632.095199,4.7421875,0
1716218632.1049333,4.83984375,0
1716218632.115027,4.7421875,0
1716218632.124982,4.9375,0
1716218632.1349435,4.7421875,0
1716218632.1449137,4.54296875,0
1716218632.1549788,4.7421875,0
1716218632.1652122,4.7421875,0
1716218632.1750164,4.640625,0
1716218632.1849446,4.54296875,0
1716218632.1952925,4.4453125,0
1716218632.2049923,4.640625,0
1716218632.2153258,4.640625,0
1716218632.224982,4.9375,0
1716218632.2352018,4.83984375,0
1716218632.2450082,4.83984375,0
1716218632.2550497,4.54296875,0
1716218632.2650776,4.7421875,0
1716218632.2749033,4.83984375,0
1716218632.2853532,4.54296875,0
1716218632.2953715,4.83984375,0
1716218632.3051414,4.7421875,0
1716218632.3150852,4.640625,0
1716218632.3250964,4.7421875,0
1716218632.3352473,4.83984375,0
1716218632.3450668,4.7421875,0
1716218632.355069,4.83984375,0
1716218632.3651445,4.9375,0
1716218632.3751342,5.13671875,0
1716218632.385059,4.7421875,0
1716218632.3953357,5.03515625,0
1716218632.404986,4.9375,0
1716218632.4150617,4.83984375,0
1716218632.4251716,4.7421875,0
1716218632.4351408,4.7421875,0
1716218632.4452798,4.83984375,0
1716218632.4551203,4.640625,0
1716218632.465085,5.03515625,0
1716218632.475203,4.7421875,0
1716218632.4852924,5.03515625,0
1716218632.4954548,4.83984375,0
1716218632.5050414,4.83984375,0
1716218632.5151248,4.7421875,0
1716218632.5250473,4.7421875,0
1716218632.5350544,4.640625,0
1716218632.54499,4.7421875,0
1716218632.555084,4.9375,0
1716218632.5650346,4.9375,0
1716218632.5750537,4.7421875,0
1716218632.5851417,4.7421875,0
1716218632.595637,4.7421875,0
1716218632.6050444,4.9375,0
1716218632.6151218,4.54296875,0
1716218632.6250155,4.640625,0
1716218632.635105,4.9375,0
1716218632.6450555,4.7421875,0
1716218632.6550412,4.7421875,0
1716218632.66509,4.7421875,0
1716218632.6749246,4.640625,0
1716218632.685034,4.4453125,0
1716218632.6955464,4.83984375,0
1716218632.704986,4.83984375,0
1716218632.7155917,4.9375,0
1716218632.7254825,4.640625,0
1716218632.7349837,4.54296875,0
1716218632.7450373,4.7421875,0
1716218632.754987,4.7421875,0
1716218632.7650642,4.54296875,0
1716218632.775378,4.83984375,0
1716218632.785605,4.7421875,0
1716218632.7956183,4.4453125,0
1716218632.8054712,4.7421875,0
1716218632.8157158,4.83984375,0
1716218632.8252423,4.54296875,0
1716218632.8353264,4.9375,0
1716218632.845194,4.83984375,0
1716218632.8551965,4.640625,0
1716218632.8652363,4.9375,0
1716218632.8751743,4.4453125,0
1716218632.8852851,4.83984375,0
1716218632.895448,4.9375,0
1716218632.905434,4.640625,0
1716218632.915398,4.9375,0
1716218632.92521,4.9375,0
1716218632.9351912,4.54296875,0
1716218632.9452207,4.7421875,0
1716218632.9551847,4.54296875,0
1716218632.9652855,4.640625,0
1716218632.975186,4.640625,0
1716218632.9853258,4.7421875,0
1716218632.9954531,4.640625,0
1716218633.0052783,4.4453125,0
1716218633.015376,5.03515625,0
1716218633.0252025,4.9375,0
1716218633.0352745,4.7421875,0
1716218633.0451295,4.9375,0
1716218633.0551312,4.9375,0
1716218633.0652194,4.7421875,0
1716218633.0751245,4.7421875,0
1716218633.0851307,4.640625,0
1716218633.0952425,4.7421875,0
1716218633.1052375,4.7421875,0
1716218633.115235,4.7421875,0
1716218633.1250558,4.7421875,0
1716218633.1350572,5.03515625,0
1716218633.1449635,4.83984375,0
1716218633.1550272,4.7421875,0
1716218633.165247,4.7421875,0
1716218633.1749532,4.640625,0
1716218633.185017,4.54296875,0
1716218633.1955526,4.83984375,0
1716218633.2049935,4.54296875,0
1716218633.2152426,4.83984375,0
1716218633.2250412,4.4453125,0
1716218633.2349453,4.7421875,0
1716218633.2450812,4.83984375,0
1716218633.2549956,4.34375,0
1716218633.2649932,4.83984375,0
1716218633.2750523,4.83984375,0
1716218633.2849653,4.54296875,0
1716218633.295362,4.9375,0
1716218633.3049614,4.83984375,0
1716218633.315098,5.03515625,0
1716218633.3252122,4.7421875,0
1716218633.3349416,4.7421875,0
1716218633.3449202,4.83984375,0
1716218633.3551068,4.7421875,0
1716218633.364948,4.4453125,0
1716218633.375065,4.7421875,0
1716218633.385281,4.9375,0
1716218633.3953004,4.54296875,0
1716218633.4049585,4.640625,0
1716218633.4152591,4.7421875,0
1716218633.424973,4.9375,0
