Time,data
1715271994.5803688,0.58984375
1715271994.5905392,0.7890625
1715271994.6004295,0.7890625
1715271994.610722,0.69140625
1715271994.6207263,0.7890625
1715271994.6306481,0.69140625
1715271994.6405182,0.7890625
1715271994.6503973,0.88671875
1715271994.660388,0.69140625
1715271994.6703992,0.7890625
1715271994.6804104,0.7890625
1715271994.69042,0.69140625
1715271994.7004068,0.7890625
1715271994.7108045,0.39453125
1715271994.7208884,0.58984375
1715271994.7305179,0.69140625
1715271994.7404096,0.39453125
1715271994.7503583,0.88671875
1715271994.760452,0.7890625
1715271994.7703702,0.69140625
1715271994.7804108,0.29296875
1715271994.7904713,0.984375
1715271994.8003945,0.4921875
1715271994.8105748,0.69140625
1715271994.820639,0.7890625
1715271994.8307648,0.4921875
1715271994.840432,0.58984375
1715271994.8505535,0.69140625
1715271994.8607264,0.58984375
1715271994.8706124,0.58984375
1715271994.8806946,0.4921875
1715271994.8904345,0.69140625
1715271994.9006662,0.984375
1715271994.9107533,0.4921875
1715271994.9209635,0.984375
1715271994.9305978,0.4921875
1715271994.9404037,0.58984375
1715271994.9503908,0.7890625
1715271994.960437,0.39453125
1715271994.9704244,0.58984375
1715271994.980557,0.7890625
1715271994.9903872,0.984375
1715271995.0004032,1.0859375
1715271995.0105772,0.7890625
1715271995.020853,0.7890625
1715271995.0304384,0.69140625
1715271995.0403652,0.7890625
1715271995.0503702,0.39453125
1715271995.0604215,0.58984375
1715271995.0703719,0.7890625
1715271995.080408,0.1953125
1715271995.0904062,0.69140625
1715271995.1004004,0.69140625
1715271995.1107304,0.7890625
1715271995.1208472,0.69140625
1715271995.1304557,0.39453125
1715271995.1403465,0.88671875
1715271995.1503665,0.58984375
1715271995.160429,0.7890625
1715271995.1704137,0.58984375
1715271995.1804128,0.69140625
1715271995.1905236,0.58984375
1715271995.2003849,0.58984375
1715271995.210696,0.7890625
1715271995.2206454,0.39453125
1715271995.2305892,0.69140625
1715271995.2403777,0.69140625
1715271995.2504153,0.58984375
1715271995.2604592,0.7890625
1715271995.270411,0.58984375
1715271995.28045,0.58984375
1715271995.290448,0.39453125
1715271995.3027644,0.7890625
1715271995.3116217,0.7890625
1715271995.3210986,0.69140625
1715271995.3309426,0.58984375
1715271995.3411944,0.39453125
1715271995.350811,0.7890625
1715271995.3608038,0.29296875
1715271995.3709464,0.984375
1715271995.380991,0.4921875
1715271995.3908665,0.7890625
1715271995.4008882,0.7890625
1715271995.410889,0.69140625
1715271995.4207406,0.4921875
1715271995.4308496,0.58984375
1715271995.440934,0.69140625
1715271995.450651,0.4921875
1715271995.46061,0.39453125
1715271995.470398,0.7890625
1715271995.4804394,0.7890625
1715271995.490531,0.39453125
1715271995.5003963,0.58984375
1715271995.510592,0.4921875
1715271995.5208225,0.29296875
1715271995.530406,0.58984375
1715271995.540507,0.88671875
1715271995.5503993,0.7890625
1715271995.5605717,0.7890625
1715271995.5704422,0.88671875
1715271995.580456,0.58984375
1715271995.5904288,0.69140625
1715271995.6004176,0.69140625
1715271995.6107764,0.984375
1715271995.6209285,0.4921875
1715271995.6306887,0.88671875
1715271995.6404085,0.88671875
1715271995.6505356,0.58984375
1715271995.6605353,0.69140625
1715271995.6706355,0.88671875
1715271995.6803882,0.58984375
1715271995.6905563,0.39453125
1715271995.7003913,0.58984375
1715271995.710613,0.984375
1715271995.7209034,0.4921875
1715271995.7304869,0.39453125
1715271995.7407098,0.7890625
1715271995.7503924,0.7890625
1715271995.7604592,0.7890625
1715271995.7704318,0.69140625
1715271995.7805393,0.7890625
1715271995.790444,0.7890625
1715271995.800558,0.39453125
1715271995.810625,0.7890625
1715271995.8208385,0.88671875
1715271995.8305151,0.69140625
1715271995.84041,0.4921875
1715271995.8505118,0.7890625
1715271995.8604832,0.58984375
1715271995.8704631,0.58984375
1715271995.8804066,0.7890625
1715271995.8905444,0.39453125
1715271995.90042,0.69140625
1715271995.910529,0.7890625
1715271995.9207132,0.58984375
1715271995.93046,0.88671875
1715271995.9405103,0.7890625
1715271995.9504218,0.58984375
1715271995.9604628,0.69140625
1715271995.9705641,0.69140625
1715271995.9804451,0.7890625
1715271995.9906538,0.69140625
1715271996.0006323,0.58984375
1715271996.0105352,0.4921875
1715271996.0207028,0.4921875
1715271996.0304036,0.88671875
1715271996.0403886,0.58984375
1715271996.0504482,0.984375
1715271996.0604038,0.4921875
1715271996.0704048,0.7890625
1715271996.0804658,0.69140625
1715271996.090415,0.58984375
1715271996.100703,0.88671875
1715271996.1105344,0.7890625
1715271996.1208532,0.7890625
1715271996.1305299,1.18359375
1715271996.1405318,0.7890625
1715271996.150417,0.4921875
1715271996.1605253,0.58984375
1715271996.1704204,0.58984375
1715271996.1805074,0.7890625
1715271996.1904156,0.29296875
1715271996.2005084,0.7890625
1715271996.2106588,0.7890625
1715271996.2208219,0.7890625
1715271996.2304673,0.58984375
1715271996.2404916,0.69140625
1715271996.2505014,0.7890625
1715271996.2605386,0.58984375
1715271996.2704084,0.4921875
1715271996.2807255,0.4921875
1715271996.2905777,0.4921875
1715271996.3004606,0.39453125
1715271996.310533,0.69140625
1715271996.3209076,0.58984375
1715271996.33052,0.39453125
1715271996.3406477,0.7890625
1715271996.3505096,0.7890625
1715271996.360565,0.69140625
1715271996.370642,0.39453125
1715271996.3805428,0.69140625
1715271996.3905623,0.69140625
1715271996.400715,0.69140625
1715271996.4105728,0.7890625
1715271996.420839,0.4921875
1715271996.4305093,0.39453125
1715271996.4406524,0.69140625
1715271996.450608,0.984375
1715271996.4607475,0.69140625
1715271996.4706798,0.69140625
1715271996.480523,0.39453125
1715271996.4905357,0.39453125
1715271996.5005233,0.69140625
1715271996.5106366,0.69140625
1715271996.5209513,0.69140625
1715271996.5305455,0.58984375
1715271996.5406456,0.4921875
1715271996.5506635,0.58984375
1715271996.5605118,0.69140625
1715271996.5706635,0.7890625
1715271996.580596,0.69140625
1715271996.5905058,0.7890625
1715271996.6004927,0.58984375
1715271996.6107163,0.7890625
1715271996.6207998,0.4921875
1715271996.6305232,0.58984375
1715271996.640586,0.69140625
1715271996.6504986,0.69140625
1715271996.6608088,0.39453125
1715271996.6705165,0.7890625
1715271996.6805496,0.58984375
1715271996.6905339,0.58984375
1715271996.70063,0.7890625
1715271996.7105286,0.69140625
1715271996.7207468,0.39453125
1715271996.7307932,0.88671875
1715271996.7405014,0.4921875
1715271996.7505217,0.69140625
1715271996.7604952,0.4921875
1715271996.7705457,0.4921875
1715271996.7804847,0.69140625
1715271996.7904973,0.4921875
1715271996.800491,0.984375
1715271996.81049,0.58984375
1715271996.8207607,0.7890625
1715271996.8310223,0.58984375
1715271996.8404856,0.7890625
1715271996.8505464,0.69140625
1715271996.860513,1.0859375
1715271996.8705223,0.4921875
1715271996.8805437,0.58984375
1715271996.8905015,0.7890625
1715271996.900624,0.58984375
1715271996.910581,0.984375
1715271996.9207404,0.4921875
1715271996.9311523,0.58984375
1715271996.9404922,0.4921875
1715271996.9507434,0.69140625
1715271996.960504,0.69140625
1715271996.9705307,0.4921875
1715271996.980525,0.39453125
1715271996.9905844,0.58984375
1715271997.000542,0.69140625
1715271997.010666,0.58984375
1715271997.02081,0.69140625
1715271997.0312867,0.39453125
1715271997.0406284,0.7890625
1715271997.0507488,0.69140625
1715271997.0608087,0.58984375
1715271997.0706995,0.88671875
1715271997.080653,0.7890625
1715271997.0907564,0.58984375
1715271997.1008527,0.58984375
1715271997.1108801,0.69140625
1715271997.1208558,0.7890625
1715271997.1315432,0.984375
1715271997.1408179,0.69140625
1715271997.1509109,0.7890625
1715271997.1607993,0.984375
1715271997.170798,0.88671875
1715271997.1808116,0.4921875
1715271997.1908345,0.4921875
1715271997.2007785,1.0859375
1715271997.2108457,0.58984375
1715271997.2211242,0.7890625
1715271997.2305784,0.7890625
1715271997.2405183,0.88671875
1715271997.251052,0.7890625
1715271997.2609417,0.58984375
1715271997.2704718,0.7890625
1715271997.2805755,0.4921875
1715271997.290508,0.88671875
1715271997.3005028,0.69140625
1715271997.3105505,0.39453125
1715271997.32122,0.7890625
1715271997.3307595,0.7890625
1715271997.3405066,0.69140625
1715271997.3506482,0.58984375
1715271997.3605132,0.58984375
1715271997.3705251,0.88671875
1715271997.3805292,0.69140625
1715271997.3904986,0.58984375
1715271997.4006283,0.58984375
1715271997.4105792,0.7890625
1715271997.4209342,0.4921875
1715271997.4307928,0.7890625
1715271997.4405162,0.7890625
1715271997.4506557,0.39453125
1715271997.460814,0.4921875
1715271997.4705193,1.0859375
1715271997.4805543,0.4921875
1715271997.49054,0.984375
1715271997.50059,0.7890625
1715271997.5105906,0.69140625
1715271997.5208282,0.7890625
1715271997.530576,0.88671875
1715271997.5405827,0.7890625
1715271997.5505626,0.4921875
1715271997.5607002,0.58984375
1715271997.570524,0.69140625
1715271997.5805516,0.7890625
1715271997.5905051,0.69140625
1715271997.6005669,0.4921875
1715271997.6106453,0.4921875
1715271997.6209826,0.88671875
1715271997.6305962,0.88671875
1715271997.6405451,0.58984375
1715271997.6506634,0.69140625
1715271997.6605148,0.69140625
1715271997.6705363,0.69140625
1715271997.6805153,0.4921875
1715271997.6905236,0.58984375
1715271997.7006288,0.58984375
1715271997.710624,0.58984375
1715271997.720812,0.4921875
1715271997.7307048,0.69140625
1715271997.740787,0.39453125
1715271997.7506537,0.88671875
1715271997.7608712,0.7890625
1715271997.7707129,0.58984375
1715271997.7807667,0.69140625
1715271997.7905743,0.7890625
1715271997.8007312,0.7890625
1715271997.810743,0.7890625
1715271997.8207805,0.7890625
1715271997.8305707,0.58984375
1715271997.840527,0.58984375
1715271997.85057,0.39453125
1715271997.8605807,0.7890625
1715271997.8706193,0.58984375
1715271997.8806417,0.69140625
1715271997.8905926,0.88671875
1715271997.9005477,0.88671875
1715271997.9106457,0.58984375
1715271997.9209292,0.69140625
1715271997.930713,0.4921875
1715271997.9407866,0.4921875
1715271997.950661,0.58984375
1715271997.960774,0.7890625
1715271997.970613,1.0859375
1715271997.980661,0.58984375
1715271997.990527,0.58984375
1715271998.0006366,0.58984375
1715271998.0105803,0.4921875
1715271998.0208633,0.39453125
1715271998.0307662,0.69140625
1715271998.0407548,0.4921875
1715271998.0507207,0.88671875
1715271998.0605507,0.4921875
1715271998.0706513,0.984375
1715271998.0807476,0.88671875
1715271998.0905752,0.69140625
1715271998.1005538,0.29296875
1715271998.110722,0.69140625
1715271998.1208842,0.69140625
1715271998.1307504,0.4921875
1715271998.1405778,0.88671875
1715271998.1506896,0.58984375
1715271998.1606448,0.4921875
1715271998.1707551,0.58984375
1715271998.1806803,0.88671875
1715271998.1908705,0.39453125
1715271998.2007396,0.69140625
1715271998.2105925,0.4921875
1715271998.221385,0.58984375
1715271998.2306411,0.7890625
1715271998.2410917,0.39453125
1715271998.2511797,0.29296875
1715271998.2606158,0.7890625
1715271998.270591,0.69140625
1715271998.280634,0.58984375
1715271998.2908857,0.7890625
1715271998.3010132,0.69140625
1715271998.311017,0.69140625
1715271998.3211317,0.4921875
1715271998.3311443,0.7890625
1715271998.3410199,0.7890625
1715271998.350942,0.88671875
1715271998.3611605,0.69140625
1715271998.3709261,0.7890625
1715271998.3808942,0.58984375
1715271998.3908079,0.7890625
1715271998.4007952,0.69140625
1715271998.4109247,0.88671875
1715271998.4208443,0.58984375
1715271998.4309838,0.984375
1715271998.4406512,0.4921875
1715271998.4508135,0.7890625
1715271998.4606311,0.984375
1715271998.4705954,0.29296875
1715271998.4805984,0.88671875
1715271998.490576,0.4921875
1715271998.5005686,0.69140625
1715271998.5106032,0.58984375
1715271998.5208604,0.58984375
1715271998.5309503,0.984375
1715271998.540755,0.69140625
1715271998.5508447,0.69140625
1715271998.5606282,0.69140625
1715271998.570664,0.69140625
1715271998.5806265,0.69140625
1715271998.5905752,0.39453125
1715271998.6006157,0.58984375
1715271998.610626,0.7890625
1715271998.6209364,0.4921875
1715271998.6306558,0.88671875
1715271998.6407912,0.58984375
1715271998.6506221,0.69140625
1715271998.6608396,0.4921875
1715271998.670614,0.7890625
1715271998.6805897,0.4921875
1715271998.6905982,0.7890625
1715271998.7006092,0.58984375
1715271998.7107725,0.984375
1715271998.7211123,0.69140625
1715271998.7307034,0.4921875
1715271998.7407029,0.88671875
1715271998.7507854,0.984375
1715271998.7607796,0.7890625
1715271998.7706962,0.58984375
1715271998.7805943,0.88671875
1715271998.790588,0.7890625
1715271998.800561,0.7890625
1715271998.8107004,0.1953125
1715271998.8208857,0.7890625
1715271998.8309014,0.7890625
1715271998.8405805,0.58984375
1715271998.8507316,0.88671875
1715271998.8606024,0.69140625
1715271998.8706164,0.58984375
1715271998.8805778,0.69140625
1715271998.890566,0.69140625
1715271998.9006,1.18359375
1715271998.910586,0.39453125
1715271998.920892,0.39453125
1715271998.9306064,0.58984375
1715271998.940611,0.7890625
1715271998.9505997,0.7890625
1715271998.9606736,0.69140625
1715271998.9706342,0.7890625
1715271998.9807272,0.58984375
1715271998.9905887,0.58984375
1715271999.0005963,0.69140625
1715271999.0106258,0.4921875
1715271999.0210125,0.69140625
1715271999.0307336,0.7890625
1715271999.0408702,0.4921875
1715271999.0505986,0.69140625
1715271999.0606263,0.7890625
1715271999.0705996,0.58984375
1715271999.0807076,0.4921875
1715271999.0905614,0.58984375
1715271999.1005857,0.58984375
1715271999.1107686,0.4921875
1715271999.1209214,0.58984375
1715271999.130757,0.7890625
1715271999.140602,0.4921875
1715271999.150716,0.39453125
1715271999.1606731,0.58984375
1715271999.170629,0.4921875
1715271999.1806142,0.69140625
1715271999.190662,0.7890625
1715271999.2007673,0.58984375
1715271999.2107983,0.58984375
1715271999.2209964,0.984375
1715271999.2307765,0.69140625
1715271999.2406135,0.69140625
1715271999.250627,1.18359375
1715271999.2608228,0.58984375
1715271999.2707715,0.69140625
1715271999.2806888,0.88671875
1715271999.2906399,0.69140625
1715271999.3009439,0.7890625
1715271999.310706,0.7890625
1715271999.3210104,0.7890625
1715271999.3306398,0.58984375
1715271999.3407931,0.69140625
1715271999.3507292,0.69140625
1715271999.3607383,0.58984375
1715271999.370575,0.39453125
1715271999.3806152,0.4921875
1715271999.3905995,0.69140625
1715271999.4005766,0.7890625
1715271999.4106462,0.69140625
1715271999.4208436,0.88671875
1715271999.430723,0.58984375
1715271999.4408398,0.4921875
1715271999.4506073,0.88671875
1715271999.460712,0.4921875
1715271999.4707541,0.58984375
1715271999.4806228,0.88671875
1715271999.49077,0.88671875
1715271999.501057,0.984375
1715271999.5107841,0.7890625
1715271999.520982,0.88671875
1715271999.5306346,0.7890625
1715271999.5406315,0.58984375
1715271999.5506225,0.69140625
1715271999.560643,0.58984375
1715271999.5706484,0.88671875
1715271999.5806265,0.88671875
1715271999.5906425,0.69140625
1715271999.6007311,0.39453125
1715271999.6106367,0.7890625
1715271999.6211708,0.4921875
1715271999.6307755,0.58984375
1715271999.640642,0.69140625
1715271999.6508012,0.4921875
1715271999.6607966,0.7890625
1715271999.6706805,0.69140625
1715271999.680794,0.7890625
1715271999.690656,0.7890625
1715271999.7007055,0.7890625
1715271999.710944,0.69140625
1715271999.7210486,0.29296875
1715271999.73081,0.7890625
1715271999.7407022,0.69140625
1715271999.750632,0.39453125
1715271999.76078,0.4921875
1715271999.770784,0.58984375
1715271999.7807257,0.39453125
1715271999.7906413,0.58984375
1715271999.800657,0.58984375
1715271999.8107905,0.58984375
1715271999.820874,0.69140625
1715271999.8307955,0.88671875
1715271999.8407745,0.7890625
1715271999.8508668,0.39453125
1715271999.8606985,0.88671875
1715271999.8706548,0.88671875
1715271999.880653,0.58984375
1715271999.8907647,0.69140625
1715271999.9006402,0.984375
1715271999.9106762,0.69140625
1715271999.920915,0.88671875
1715271999.9306347,1.0859375
1715271999.9407294,0.0
1715271999.9506571,0.69140625
1715271999.960822,0.88671875
1715271999.9706292,0.7890625
1715271999.9806848,0.4921875
1715271999.9906328,0.58984375
1715272000.0006468,0.39453125
1715272000.0106657,0.7890625
1715272000.0208652,0.984375
1715272000.030621,0.984375
1715272000.0406287,0.58984375
1715272000.0506399,0.4921875
1715272000.0606408,0.58984375
1715272000.0707383,0.7890625
1715272000.080699,0.7890625
1715272000.090684,0.7890625
1715272000.1006503,0.7890625
1715272000.110843,0.4921875
1715272000.1211896,0.7890625
1715272000.1307077,0.58984375
1715272000.1406684,0.4921875
1715272000.1508317,0.58984375
1715272000.1612241,0.7890625
1715272000.1707268,0.58984375
1715272000.180687,0.58984375
1715272000.190648,0.69140625
1715272000.2007027,0.58984375
1715272000.2107165,0.7890625
1715272000.2213464,0.7890625
1715272000.2307053,0.39453125
1715272000.2407284,0.1953125
1715272000.2507038,0.7890625
1715272000.2609642,1.0859375
1715272000.2711737,0.58984375
1715272000.2812746,0.69140625
1715272000.2910738,0.7890625
1715272000.3012466,0.58984375
1715272000.310992,0.88671875
1715272000.3211017,0.69140625
1715272000.3310041,0.7890625
1715272000.3409512,0.69140625
1715272000.3509283,0.88671875
1715272000.3610878,0.39453125
1715272000.371046,0.7890625
1715272000.380908,0.4921875
1715272000.3910272,0.39453125
1715272000.400916,0.69140625
1715272000.4109356,0.58984375
1715272000.4210792,0.69140625
1715272000.4311984,0.58984375
1715272000.4410567,0.69140625
1715272000.450995,0.39453125
1715272000.4609659,0.58984375
1715272000.4710445,0.58984375
1715272000.4810293,0.7890625
1715272000.4908757,0.58984375
1715272000.5009103,0.58984375
1715272000.510764,0.7890625
1715272000.5211682,0.69140625
1715272000.53087,0.29296875
1715272000.540879,0.7890625
1715272000.550721,0.69140625
1715272000.5607092,0.69140625
1715272000.5707607,0.7890625
1715272000.5808234,0.7890625
1715272000.5906813,0.58984375
1715272000.6007342,0.29296875
1715272000.6108212,0.69140625
1715272000.621231,0.88671875
1715272000.6307225,0.7890625
1715272000.6407118,0.29296875
1715272000.6506906,0.4921875
1715272000.6607172,0.29296875
1715272000.6707485,0.7890625
1715272000.6807535,0.39453125
1715272000.6907287,0.58984375
1715272000.7009528,0.39453125
1715272000.710746,0.29296875
1715272000.7210102,0.58984375
1715272000.7308204,0.88671875
1715272000.7407162,0.984375
1715272000.7506974,0.58984375
1715272000.7607448,0.7890625
1715272000.770706,0.7890625
1715272000.7807333,0.09765625
1715272000.7909837,0.4921875
1715272000.800891,0.69140625
1715272000.8107402,0.69140625
1715272000.8209639,0.58984375
1715272000.830682,0.4921875
1715272000.840821,0.58984375
1715272000.8506567,0.88671875
1715272000.8606565,0.1953125
1715272000.8707082,0.7890625
1715272000.880715,0.4921875
1715272000.8908238,1.18359375
1715272000.9008996,0.69140625
1715272000.9109042,0.984375
1715272000.9209545,1.0859375
1715272000.9309285,0.7890625
1715272000.9408238,0.7890625
1715272000.9507065,0.7890625
1715272000.960702,0.4921875
1715272000.970874,0.4921875
1715272000.9808493,0.69140625
1715272000.990699,0.7890625
1715272001.0007637,0.69140625
1715272001.010712,0.7890625
1715272001.021065,0.29296875
1715272001.030827,0.7890625
1715272001.0409274,0.7890625
1715272001.0506928,0.88671875
1715272001.0607095,0.58984375
1715272001.0707028,0.39453125
1715272001.0808234,0.58984375
1715272001.090705,0.69140625
1715272001.100741,0.7890625
1715272001.1107252,0.39453125
1715272001.121149,0.69140625
1715272001.130725,0.7890625
1715272001.1409404,0.69140625
1715272001.1507037,0.69140625
1715272001.1608465,0.69140625
1715272001.1707563,0.4921875
1715272001.1807861,0.69140625
1715272001.1907024,0.58984375
1715272001.2007093,0.88671875
1715272001.2107315,0.4921875
1715272001.2210062,0.7890625
1715272001.2307153,0.58984375
1715272001.2416985,0.4921875
1715272001.2507157,0.88671875
1715272001.260749,0.7890625
1715272001.2707121,0.58984375
1715272001.2812262,0.7890625
1715272001.2910478,0.39453125
1715272001.3010764,0.88671875
1715272001.3113143,0.984375
1715272001.3214924,0.4921875
1715272001.3310952,0.69140625
1715272001.341755,0.4921875
1715272001.3511925,0.58984375
1715272001.3612387,0.7890625
1715272001.3711116,0.58984375
1715272001.381111,0.88671875
1715272001.3912616,0.88671875
1715272001.4011545,0.39453125
1715272001.4112804,0.39453125
1715272001.4215698,0.7890625
1715272001.4313006,0.58984375
1715272001.442241,0.4921875
1715272001.451211,0.58984375
1715272001.4610655,0.39453125
1715272001.471209,0.58984375
1715272001.4810076,0.58984375
1715272001.491065,0.88671875
1715272001.501182,0.4921875
1715272001.5111034,0.88671875
1715272001.521306,0.58984375
1715272001.531069,0.58984375
1715272001.5419106,0.58984375
1715272001.551206,0.7890625
1715272001.5610704,0.58984375
1715272001.571057,0.58984375
1715272001.5810263,0.7890625
1715272001.5910192,0.58984375
1715272001.6010108,0.7890625
1715272001.6115823,0.88671875
1715272001.6214063,0.7890625
1715272001.6311324,0.7890625
1715272001.640766,0.69140625
1715272001.6512282,0.7890625
1715272001.6607795,0.7890625
1715272001.670944,0.58984375
1715272001.6809409,0.4921875
1715272001.690807,0.4921875
1715272001.7009132,0.4921875
1715272001.7108123,0.4921875
1715272001.7213054,0.4921875
1715272001.73119,0.69140625
1715272001.7408786,0.7890625
1715272001.750739,0.7890625
1715272001.760871,0.69140625
1715272001.7707536,0.69140625
1715272001.7807431,0.58984375
1715272001.7907279,0.88671875
1715272001.8009324,0.4921875
1715272001.810902,0.4921875
1715272001.8211007,0.88671875
1715272001.8308663,0.69140625
1715272001.8408628,0.58984375
1715272001.8507278,0.7890625
1715272001.8609157,0.39453125
1715272001.8707633,0.39453125
1715272001.880858,0.4921875
1715272001.8907568,0.58984375
1715272001.9009473,0.58984375
1715272001.9108067,0.58984375
1715272001.9212315,0.69140625
1715272001.9309032,0.69140625
1715272001.940809,0.4921875
1715272001.9507673,0.69140625
1715272001.9608946,0.58984375
1715272001.9707372,0.88671875
1715272001.9807951,0.984375
1715272001.9907796,0.7890625
1715272002.000772,0.39453125
1715272002.0110307,0.4921875
1715272002.0211148,0.58984375
1715272002.0307992,0.69140625
1715272002.0407953,0.7890625
1715272002.0508285,0.7890625
1715272002.0609324,0.58984375
1715272002.0709167,0.58984375
1715272002.080866,0.69140625
1715272002.0907474,0.69140625
1715272002.1010191,0.7890625
1715272002.110917,0.7890625
1715272002.1211882,0.58984375
1715272002.130943,0.69140625
1715272002.1408746,0.88671875
1715272002.1507173,0.58984375
1715272002.160829,0.29296875
1715272002.1708913,0.1953125
1715272002.1807837,0.58984375
1715272002.190762,0.58984375
1715272002.200811,0.7890625
1715272002.210864,0.58984375
1715272002.2210386,0.88671875
1715272002.2309248,0.58984375
1715272002.2407906,0.58984375
1715272002.2508087,0.4921875
1715272002.2608912,0.7890625
1715272002.2709844,0.984375
1715272002.2810702,0.69140625
1715272002.2908332,0.69140625
1715272002.3007948,0.4921875
1715272002.3108382,0.69140625
1715272002.3210478,0.4921875
1715272002.3311577,0.39453125
1715272002.3409333,0.7890625
1715272002.3507907,0.58984375
1715272002.3607986,0.58984375
1715272002.370833,0.69140625
1715272002.3808475,0.7890625
1715272002.390822,0.58984375
1715272002.4008431,0.88671875
1715272002.410905,0.1953125
1715272002.4214704,0.58984375
1715272002.4309285,0.7890625
1715272002.4408984,0.7890625
1715272002.4509315,0.984375
1715272002.4607959,0.69140625
1715272002.470824,0.58984375
1715272002.4809113,0.58984375
1715272002.490852,0.69140625
1715272002.5008018,0.58984375
1715272002.51089,0.7890625
1715272002.5210452,0.7890625
1715272002.5308201,0.7890625
1715272002.5408084,0.4921875
1715272002.5507693,0.4921875
1715272002.5607922,0.69140625
1715272002.5708048,0.09765625
1715272002.5809119,0.69140625
1715272002.5907834,0.39453125
1715272002.6008153,0.58984375
1715272002.6108916,0.7890625
1715272002.6213431,0.4921875
1715272002.630985,0.69140625
1715272002.6408036,0.58984375
1715272002.6508,0.69140625
1715272002.6609433,0.7890625
1715272002.6707747,0.4921875
1715272002.6808233,0.7890625
1715272002.6907666,0.88671875
1715272002.7007852,0.69140625
1715272002.7108738,0.7890625
1715272002.721093,0.39453125
1715272002.7308452,0.58984375
1715272002.740923,0.7890625
1715272002.7508266,0.58984375
1715272002.7607994,0.7890625
1715272002.770965,0.7890625
1715272002.7808564,0.7890625
1715272002.7907968,0.58984375
1715272002.8009584,0.58984375
1715272002.811037,0.7890625
1715272002.8212428,0.4921875
1715272002.8309288,0.39453125
1715272002.840767,0.39453125
1715272002.8510783,0.58984375
1715272002.8608472,0.69140625
1715272002.870825,0.69140625
1715272002.8808331,0.7890625
1715272002.8907816,0.984375
1715272002.9013298,0.69140625
1715272002.9109027,0.7890625
1715272002.9210691,0.4921875
1715272002.9309814,0.88671875
1715272002.9408028,0.58984375
1715272002.9508018,0.58984375
1715272002.9609544,0.58984375
1715272002.9708238,0.58984375
1715272002.9809463,0.4921875
1715272002.9908004,0.69140625
1715272003.0011027,0.58984375
1715272003.0108218,0.69140625
1715272003.0212257,0.58984375
1715272003.0308108,0.984375
1715272003.0408196,0.4921875
1715272003.0509071,0.69140625
1715272003.0608008,0.69140625
1715272003.0708506,0.7890625
1715272003.0809476,0.58984375
1715272003.0910046,0.69140625
1715272003.100924,0.69140625
1715272003.1110277,0.58984375
1715272003.1211307,0.7890625
1715272003.1309333,0.69140625
1715272003.1408045,0.58984375
1715272003.1509013,0.984375
1715272003.1609192,0.88671875
1715272003.1709733,0.4921875
1715272003.180847,0.69140625
1715272003.1908383,0.4921875
1715272003.2008085,0.88671875
1715272003.2108495,0.7890625
1715272003.2211053,0.88671875
1715272003.2310584,0.7890625
1715272003.2409308,0.7890625
1715272003.2508883,0.7890625
1715272003.2608762,0.7890625
1715272003.2708414,0.39453125
1715272003.2808478,0.7890625
1715272003.2908132,0.58984375
1715272003.3008432,0.4921875
1715272003.3108912,0.7890625
1715272003.3210976,0.58984375
1715272003.3309543,0.58984375
1715272003.3408043,0.7890625
1715272003.3508427,0.7890625
1715272003.360848,0.69140625
1715272003.3709803,0.58984375
1715272003.3808646,0.88671875
1715272003.3908904,0.39453125
1715272003.4008164,0.7890625
1715272003.4108963,1.18359375
1715272003.4210942,0.69140625
1715272003.431026,0.984375
1715272003.4408267,0.7890625
1715272003.450849,0.7890625
1715272003.4608612,0.7890625
1715272003.4709325,0.58984375
1715272003.4808917,0.7890625
1715272003.490993,0.39453125
1715272003.5008085,0.58984375
1715272003.5108821,0.7890625
1715272003.5211272,0.984375
1715272003.5310526,0.58984375
1715272003.5408173,0.69140625
1715272003.5510273,0.58984375
1715272003.5609818,0.4921875
1715272003.5710218,0.7890625
1715272003.5808463,1.0859375
1715272003.5908818,0.58984375
1715272003.6008527,0.58984375
1715272003.6108932,0.88671875
1715272003.621228,0.984375
1715272003.6311536,0.69140625
1715272003.6408541,0.58984375
1715272003.650892,0.7890625
1715272003.6608944,0.69140625
1715272003.670868,0.29296875
1715272003.6808634,0.58984375
1715272003.6908288,0.58984375
1715272003.7009194,0.7890625
1715272003.710847,0.39453125
1715272003.7210872,0.69140625
1715272003.7308762,0.984375
1715272003.7408435,0.69140625
1715272003.7508202,0.7890625
1715272003.7608752,0.4921875
1715272003.770861,0.69140625
1715272003.7808714,0.4921875
1715272003.7908607,0.69140625
1715272003.800865,0.58984375
1715272003.8109403,0.58984375
1715272003.8213012,0.7890625
1715272003.8310337,0.58984375
1715272003.8410556,0.69140625
1715272003.8509586,0.88671875
1715272003.8609715,0.58984375
1715272003.8709733,0.58984375
1715272003.8811173,0.88671875
1715272003.890868,0.39453125
1715272003.900959,0.4921875
1715272003.9109144,0.7890625
1715272003.9212885,0.58984375
1715272003.9310179,0.4921875
1715272003.9408703,0.4921875
1715272003.9509752,0.88671875
1715272003.9608893,0.984375
1715272003.970919,0.58984375
1715272003.9809074,0.4921875
1715272003.9909933,0.58984375
1715272004.00092,0.69140625
1715272004.0108838,0.69140625
1715272004.0211837,0.984375
1715272004.030979,0.69140625
1715272004.0408742,0.69140625
1715272004.0509174,0.69140625
1715272004.0608826,0.88671875
1715272004.070881,0.39453125
